Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,JanM,B06XB29FPF,2018-01-26T00:00:00.000Z,2,Buy the cheap one without HUB,"HUB is almost useless. Ended up using spare Philips HUB. The HUB built in would only ""discover"" 2 out of 12 bulbs. 3 days of trying. HUE bridge 12 out of 12 first try.",False
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Sharky,B018Y225IA,2016-06-10T00:00:00.000Z,5,Excellent tablet,I upgraded to have more memory and this is a great little tablet. Works great and does everything I need it to do.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Subob,B018Y225IA,2016-12-02T00:00:00.000Z,5,kindle fire is great,"Kindle fire is great! I already have one myself, so am happy to be giving one as a gift!",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,christina10,53-004755,2017-03-25T00:00:00.000Z,5,Great kids tablet..hours of fun and education,I love the preloaded apps. There are 1000 to choose from for all ages. The book selection is expansive. My 3 year old plays with it everyday. Its great for trips in the car or just being around the house. Great Buy!!! I enjoy playing with Alexa....ask her anything and she has an answer.,True
AVqVGZO3nnc1JgDc3jGK,AVqVGZO3nnc1JgDc3jGK,Bbshop,53-003778,2017-06-21T00:00:00.000Z,5,Great size,"Replacing older reader without a light and traveling overseas soon. With electronics in the cabin under scrutiny, this very small and very lightweight reader fits the bill! Perfect in small purses and large pockets. I can read without annoying seatmate with cabin overhead seat light. Easy to hold in either hand and screen adjusts for whichever direction you're holding it.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Momofthree,B018Y225IA,2017-01-16T00:00:00.000Z,4,Nice product for the price,"We are used to iPads in our house. This has taken some learning to get used to a slightly different format, but it works great!! The price point is perfect for kids to use without the worry.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Slydawg,53-004484,2016-12-07T00:00:00.000Z,5,Great tablet for the price,It may be cheap but this is a great tablet and works awesome.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,2poodlesmom,B01J24C0TI,2018-02-16T00:00:00.000Z,5,Love Alexa,Addition to my system...love talking and seeing my BFF in ATL...SUITS MY OFFICE decor.,True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,Jenn,53-004761,2016-10-05T00:00:00.000Z,4,Great price on an awesome little tablet,"I've had lots of tablets in the past, mostly from the Samsung line, but this is my first Amazon Fire, so I want to write this review for others who have never tried one of these. At the time that this was written, Alexa had not been added to the tablet.First, while this device runs an Android type of operating system, Amazon puts its own spin on the operating system. I don't feel like I'm using Android. This feels different to me. It doesn't have the same level of customization that Android users have come to appreciate. That being said, if you are an Amazon Prime member, this device has been tailored to be your content entertainment machine. It's simply a fun way to consume your magazines, books, etc.There are 3 on-screen buttons on the bottom of the device. The middle button immediately takes you to your home screen. The button to the left acts as a sort of ""back"" button. It also lets me get rid of my keyboard when I don't need it on screen, but it's open. The button to the right is super important. It took me a couple of days to realize what it does. That square shaped button is what you press you see what apps you have open. It lets you switch between apps, but it also lets you see which apps you have open and close them out. You can close them by pressing the ""X"" button in the corner of the window that appears or by touching the app window and swiping to the right. If you leave all of those apps open and you never close them, you'll drain your battery. Make sure you use that little square button to clear your apps.The device has several menus that you swipe left to view. First, you start with your home screen. You literally can stay on this screen and do anything you need to do on the tablet. All of your apps are housed here. You swipe up to view all of them. The tablet comes with several apps pre-installed such as Slik, Amazon's own internet browser, Audible, Good Reads, the Amazon app store, a weather app, etc. You can go to the Amazon app store to download other apps such as Twitter, Facebook, etc. You can combine the apps on this page into folders. You just drag one app to another app and a folder appears. This made my home screen much more manageable. You can change the size of the font on the home screen from normal to large or small in the device settings. This feature doesn't necessarily increase the size of the font within your apps, however. I believe it only changes the font on your main screens.If you have a magazine or newspaper subscription that is connected to your device, when you have a new issues, it will show up at the top of your home page screen under the heading of ""new items."" The device comes with a free 6 month subscription to the Washington Post. You'll see that under ""new items"" when you initially activate your tablet.You can change the wallpaper on the screen to use one of your own photos. You can do this through the settings menu on the device. If you want to use one of your own photos, however, you need to either take it on the device or move it into Amazon's Photos app, which is a cloud-based app.So far, I haven't found a way to effectively use a different photo management app that will let me change my wallpaper. I'm not crazy about the Amazon Photo app. I found it annoying to move my photos from my phone into Amazon's cloud just so I could view them on my tablet. That being said, I'm not planning to take photos on this device. I just wanted a few pet photos on there and the ability to change my wallpaper.Beyond the home screen, you can swipe to the right to view your other screen. They are pre-arranged to be: books, videos, games, shop, apps, music, audiobooks, and newstand. All of those screens are connected to your Amazon account. For example, if you have Kindle books you've already purchased, they automatically will appear under the Books menu. Your magazines and newspaper subscriptions will appear under the newstand menu. There doesn't seem to be a way to change the order of the menu pages. That bugs me, but it's not the end of the world. There's also one menu to the left of the ""home"" menu. It's the ""recent"" page. It shows you what you've received looked at on the tablet. I never use it, but it might be handy for some people.One of my favorite features of this tablet is Amazon's ""On Deck"" capability. If you're an Amazon Prime member, Amazon will periodically download a video to your device that it thinks you might like. The items don't count against your pre-installed memory and they automatically deleted off if your memory starts getting full. You can turn off the ""on deck"" feature if you don't like it. I've been content with the video playback capability. This isn't my major use of the device, but the images look fine and the audio is OK. I'll talk more about the speakers later. My other favorite feature of this tablet is viewing magazine content through the Newstand. I've tried 3 magazines on here and they all look gorgeous. Now, I can always have my magazines with me so if I'm stuck at the airport or at the doctor's office, I always have them. One of my regular magazines includes a free digital version of the magazine for free. I just had to connect my account to the device. This allows me to download the back issues of the magazine for as long as I've had an account. My other magazine didn't include a digital edition so I canceled the print edition of it and switched to the digital version. (It was an inexpensive magazine, anyway.) There are several magazines that you can try free for 30 days on the device. I did this with a third magazine and decided to keep it for a year. Viewing magazines on this gadget is a pleasure.The Kindle Fire doesn't come with the Google Play store installed. You can side load it to the device without rooting it (and breaking your warranty.) You can Google to find the instructions to do this. It's not difficult to do if you're fairly comfortable with technology. It probably took me 10 minutes. Most of the apps I wanted were in the Amazon store, but there were a handful that I had paid for through Google Play. The only way I could have them was to go back to access that store. They have worked fine so far. I despise the keyboard that Amazon pre-installed on this device. There are no lines between the letters on the keyboard. I suppose it designed to be better for swyping through keys, but I hate it. I fixed that problem by going to Google Play and downloading a new keyboard. It was a pretty easy problem to solve so I can't complain.Apps that are connecting to the Internet can be a little slow to load on this device compared to my other gadgets, but that generally doesn't bother me. If you were using this tablet to replace your personal laptop, however, that might drive you crazy. The screen on this device isn't bad. If I compare it to my fancy phone, it's not as shape, but when you think about the price of this device compared to my smartphone, the screen is outstanding.The speakers are OK. There are two of them located on the bottom of the screen. I won't say that they are fantastic. They aren't. In my opinion, they are fine for watching YouTube or a television show. They are not OK for listening to music if you are an audiophile. You can make it a little better by downloading a different music app instead of relying on the pre-install app, but still your music will sound tinny. That being said, you can always connect your tablet to a bluetooth speaker, use a pair of headphones, etc.This device wasn't made for taking pictures. It has a front and back camera, but they aren't designed to be spectacular. I'm not using them.I find this device a little difficult to hold in my hands. I think that's partly because of the size and partly because it feels very slick. Also, I do have some hand problems (similar to someone who has Carpal Tunnel syndrome). I think it will be easier to handle once my case arrives. I'm still waiting for it. I'm greatly enjoying this device. It's simply fun to use the tablet. There are weaknesses that come with that lower price tag, but you legitimately get a lot of bang for your buck, particularly if you regularly use Amazon services. If you don't typically use Amazon and you are just looking for a tablet for viewing the Internet and you're looking for a low price tag, this device may be OK for you.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Bestbuyjunkie,B010CEHQTG,2017-12-06T00:00:00.000Z,5,Very cool product,"I can watch videos, check my security cameras, and grey two for a fantastic price",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,rickh1235,B01J24C0TI,2018-02-04T00:00:00.000Z,5,Love Love Love,"I didn't think I needed Alexa to have a screen, but now I'm so glad we got this. When I ask to see my grocery list, it pops up on the screen. Also can do video calls from it. Really like our Alexa and the dots...we have them in almost every room of the house now.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Bugbasher,53-004496,2016-07-01T00:00:00.000Z,5,Portable interactive entertainment,"I was debating whether to get the stationary Alexa device or the Tap and decided on portability. It's been fun figuring out how to phrase requests but with a little trial and error we're on a roll. I use it for play lists at work, alarm clock announcement by Dan Marino and news briefs. It's surprisingly sturdy but wish it was waterproof so I could take it with me while fishing.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Retired210,B018Y225IA,2017-05-12T00:00:00.000Z,5,Fire Tablet,I like this tablet very much except that they have a game or app one has to clear before one gets to the main screen. Other than that the battery lasts a long time and its compact and easy to use.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,boboh,B018Y225IA,2017-02-14T00:00:00.000Z,4,short battery life,The only problem I have is have to recharge battery every 4-5 hrs. Other than that is a great item !!,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Cath,53-004648,2017-03-28T00:00:00.000Z,5,Love my kindle,"An amazing electronic tool, so portable, great storage, books, great convenience.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,judyp14,B018Y225IA,2017-06-22T00:00:00.000Z,5,Love the new options available on my new Kindle,"I can read books, listen to books, go on facebook, shop, search the web almost anything on my brand new Kindle Fire!!",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Lelandro,B06XB29FPF,2017-12-15T00:00:00.000Z,5,Amazon Echo Plus - WOW!!,"The Echo Plus was demonstrated for us at Best Buy. We were a bit skeptical but bought to check it out. Wow! are we impressed! We tell it to turn on and turn off our lights in the living room, family room, and bedroom. Also it can dim the lights more than once. Need the local weather forecast, just ask. Want to listen to Christmas music? Yes, again. Want to know the distance to someplace or the population of some city or country, yes! We're still discovering what it can do and it seems limitless. Absolutely love this!!",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Ceejo,53-004729,2017-05-17T00:00:00.000Z,5,Best gift for the wife ever.,My wife's old kindle stopped holding a charge. So to surprise her I stopped by my local best buy and picked up this kindle. This kindle is great. Its has a display that rivals my samsung tablet pro and has a long battery life. My wife uses it every day. This is great for any book worm or if your looking for a tablet on a budget.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,kellie16,B010CEHQTG,2018-02-21T00:00:00.000Z,5,Loved my echo use it all the time,I love my echo show it does so many interesting things I’m on it all the time I recommend it to anyone who enjoys getting up to date information,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,PT53226,B010CEHQTG,2018-01-03T00:00:00.000Z,4,Easy to set up who is not computer savey,Easy to set up. But it does not work with all phones.. I have Samsung 4,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,divapb,53-004484,2016-12-30T00:00:00.000Z,5,The perfect reader,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Jnev,53-004484,2016-12-27T00:00:00.000Z,5,Always a good purchase,This my second kindle .. it's light and faster than my previous kindle ..came with free audio books for 30 days which is cool ... better screen .. it does seem to be long than wider .. which I'm ok with and I got this on sale for 60 .. great deal,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Bill,B018Y225IA,2016-07-24T00:00:00.000Z,5,Great tablet,Well made and profrssional looking. Operating manual clear and complete.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,doyson,B010CEHQTG,2017-12-28T00:00:00.000Z,5,Great Alexa Addition,"Easy setup for connections to wi-fi cameras, Amazon Digital Subscriptions and coming soon....YouTube. Add your videos and BOOM...to the screen they come.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,john,53-004755,2017-01-16T00:00:00.000Z,5,Great tapblet,This is great product. The tablet are made tough and great price.,True
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,GARY,B00REQKWGA,2017-02-24T00:00:00.000Z,5,Great ebook for a beginner,Great ebook for a beginner. Light and good looking,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,divapb,53-004763,2016-12-30T00:00:00.000Z,5,The perfect reader,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,True
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,Purchaser1,B00REQKWGA,2017-06-30T00:00:00.000Z,5,Works Great,Very lightweight and portable with excellent battery life.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Jandevito,53-004755,2017-01-06T00:00:00.000Z,5,Love it,This is the second one I bought. My grandkids love them.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,ExtremelyUnhappy,B018Y225IA,2016-09-09T00:00:00.000Z,5,Love this Fire!,"Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,ckpatx,B06XB29FPF,2018-02-03T00:00:00.000Z,5,Great First Echo,Has built in smart hub unlike other echos. Works with other smart home devices with no additional purchases.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Sygaco,53-004755,2017-03-03T00:00:00.000Z,5,Perfect for a toddler,I have a 3 year old at home. Best purchase ever! Indestructible. Reliable. Easy to program. I would highly recommend this.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,CraigJ5974,53-004496,2016-09-10T00:00:00.000Z,5,A++++++++,Amazing Sound! All around great product! Nothing negative so far.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,JRein,B018Y225IA,2017-01-23T00:00:00.000Z,5,Got this for my 3 year old,Got this for Christmas for my 3 year old and she loves it!,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Bones,B018Y225IA,2016-12-05T00:00:00.000Z,5,Should have bought one long ago!,"I made this purchase for myself to free up space on my phone. Now I use it for books, movies and a lot more!",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Cathy,53-004484,2017-06-04T00:00:00.000Z,5,Perfect for summer reading and movies,"This was an upgrade purchase. My previous Kindle was 4 years old. (still working!) This new version is so much faster and has a much better quality camera! Love it for reading, Netflix and on-line shopping!",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,reporich,B06XB29FPF,2018-01-20T00:00:00.000Z,5,Kids will not stop asking Alexa questions,Great and easy even for someone that is not tech savvy,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,jmhenry,B018Y225IA,2016-05-13T00:00:00.000Z,5,Love the kindle!,I bought this one for a family member because I loved mine so much! She was very pleased.,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,JaiL,B00IOY8XWQ,2015-08-23T00:00:00.000Z,5,best e-reader !,Kindle Voyage is easily the best e-reader with an impressive high-resolution display and it is very thin and light weight too. Loving it.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Drjim,53-004496,2016-08-19T00:00:00.000Z,5,Easy small decent sound,Great little device easy to connect to bluetoothDecent sound,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,RobertT,B018Y225IA,2016-07-16T00:00:00.000Z,5,Great tablet,"I bought this tablet for my son. He damaged the previous one but it was good for his purpose. He loves to play the Minecraft app and can read a book with ease. I don't have a tablet for myself. If I did, I would get the Fire. All I would really need it for would be to surf the Web and use the apps. For the price, u can't go wrong.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Lyss,53-004755,2017-01-16T00:00:00.000Z,5,Great tablet for a great price,My husband and I purchased 3 of these for each of our kiddos and to say they're a hit would be a massive understatement. And the parental controls on these are awesome. We love our new Fires!!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,James,53-004484,2017-02-18T00:00:00.000Z,5,Great tablet.,Great tablet. Easy to use. Will recommend it to others.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,SkierBill,53-004484,2017-01-07T00:00:00.000Z,4,Good value and Samsung quality!,"Most of the time I use the tablet for the Web, reading and email, but when I want to work on a Word doc, pdf, budget and a lot more, I can do it well on the tablet without pulling out my laptop. The screen isn't as sharp as the S2 models but is nice enough and it does not lack anything else.",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Coach,B00IOY8XWQ,2016-09-23T00:00:00.000Z,5,First kindle,"Exceeded my expectation. Easy to read, books load and store with ease ! Great for saving space for avid reader. I can travel with many books dont have to worry about space",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Heather,53-004729,2016-12-03T00:00:00.000Z,5,Great tablet,We've had this tablet for about a month and have no complaints. Great tablet for a kid with lots of storage for games!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Wanoo,53-004484,2017-06-03T00:00:00.000Z,5,Great tablet,My 4 year old Grandson loves his Kindle. He had to have one after his sister got one.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,porr,53-004755,2016-09-10T00:00:00.000Z,5,My three year old loves it,"This was a life saver on our recent cross country flight. It was nice not having to worry if my three year old was too rough with it, knowing it had a great Amazon warranty.",True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,grannybear,53-004763,2017-03-20T00:00:00.000Z,5,Awesome,"this is my first tablet .. love it .. actually read my first e-book on it .. large screen, easy to read & play games .. fits nicely in my purse",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Goofycolucci,53-004755,2017-03-16T00:00:00.000Z,5,Love it,My 6 and 4 year old boys love it and so do the parents,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,MintBeard,B018Y225IA,2017-01-23T00:00:00.000Z,5,Cheap but functional device,"Daughter uses it constantly for games, texting, Web surfing, and email. Great alternative to more expensive devices.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,drs23,53-004484,2017-03-05T00:00:00.000Z,5,Kindle Fire,I I bought this for a friend since she liked mine so much.It is a great way to check emails and read Kindle e-Books.I keep an SD card in mine and store my books on it. You can just drop this in your purse to read on the go.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Kld653,53-004484,2016-11-11T00:00:00.000Z,5,Great addition,"I'm loving this new fire, mainly because I didn't fork out a couple hundred for it. My only beef is that magazines are formatted for the demensions of an iPad so don't look great on this",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,esanch31,53-004484,2017-01-18T00:00:00.000Z,5,Great starter tablet,We got this for our 9 yr old daughter and its perfect for her. There hasn't been any issue with the games and educational apps she uses.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,kathy,53-004755,2017-03-26T00:00:00.000Z,5,Easy for my 3 year old to use,Need to definitely get a memory card. Not enough memory to hold kids apps.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Momomorrell,B018Y225IA,2016-07-09T00:00:00.000Z,5,Kindles rock,I actually had a kindle. But I have grand daughters and they always want to play with it when they come over .. Soo removed all my books from it and put their games on it and got me a new one for me... Now we are all happy. They watch you tube and Netflix and play games. It's a win win.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Rdeleon,53-004484,2017-02-03T00:00:00.000Z,5,"Great tablet, right size","Biting as a gift, my only concern was the size and the Amazon interface. It was easy enough to download the Google play store, so it was familiar to the user. Size was an initial concern, but it was just right to watch movies without being so cumbersome.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,poolman57,B010CEHQTG,2018-03-11T00:00:00.000Z,5,Easy set up!,Worked as advertised - easy to set up and link to my wi-fi.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Sammi,B06XB29FPF,2018-01-22T00:00:00.000Z,5,Great product,I love this product would really recommend to any one!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,JayPeck,53-004755,2016-10-15T00:00:00.000Z,4,Easy to use,Simple to use and setup for a 2 years old toddler.,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,KilpatrickRed,53-004648,2017-03-25T00:00:00.000Z,5,Nice Size,Want a port for addition memory this model had it!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Chevygirl,53-004484,2017-01-19T00:00:00.000Z,5,New and improved Kindle Fire!,Kindle Fire HD8 is great! Love the the size and the graphics. Easy to use and navigate. Perfect gift for mom!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,macfan,53-004484,2017-02-24T00:00:00.000Z,5,Great tablet for the $,"I bought this as a cheap alternative to an old, slow, iPad 2, until I could spring for the iPad Pro. Got it as a Black Friday deal, so it was more than worth it. Was able to add some missing apps that make it even better than I thought it could be, and having Amazon Prime makes it an inexpensive and handy media device. I carry it in my bag at all times without having to worry about it's value. Can't beat it for the price.",True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Juju,53-004764,2017-03-31T00:00:00.000Z,5,I cherish my kindle it's my window to the world.,"I love the internet, tweeting and facebook. No computers can complete me!! My kindle takes care of all my needs ;) !!!Juju",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,dckrc,53-004755,2017-03-17T00:00:00.000Z,4,my grand daughter loves it,this was purchased for my granddaughter for her birthday,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,BuckS,53-004496,2016-08-27T00:00:00.000Z,2,Okay!?,just okay! Product was for my girlfriend. Doesn't appear she uses it much except to steam music. Most of the questions I ask it I get nothing. I like Siri better.,False
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Edie,53-004484,2017-02-02T00:00:00.000Z,5,Easy to use tablet,Very easy to use and has so much to offer for the low price.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Angelica2k,B01J24C0TI,2018-01-20T00:00:00.000Z,5,Must have new fun technology,"I’m all about the smart home and I love my new echo show. I stay more connected with my family. I also love how it’s integrated with my Arlo, Ring, Nest, and Hue light bulbs.",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,peoplebang,B00IOY8XWQ,2017-05-31T00:00:00.000Z,5,Good reading device,"It is a good reading device. When the price drop to 100 dollar, it is a deal. You need to buy one at that level.",False
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Angela,B018Y225IA,2017-05-17T00:00:00.000Z,4,Good for the price,I bought this to read books on. Excellent for that. Difficult to navigate otherwise,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,tyagiravikumar,B06XB29FPF,2017-12-15T00:00:00.000Z,5,Awesome machine,I like this smart machine and will recommend to my friends,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,JMSD,B06XB29FPF,2017-12-26T00:00:00.000Z,5,Nice gift.,Upgraded to the Plus with a lot of the accessories.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Chris,B01J24C0TI,2017-12-22T00:00:00.000Z,5,Third Echo Product...,"My wife said I’m developing a “Star Trek” home...while I’m still learning what all I can do with this over the regular Echo, I am looking forward to getting my Ring Doorbell installed! Great product, I can rave enough about them!!!",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Samsungtv22222222,53-004755,2017-05-26T00:00:00.000Z,3,So so,You get what you pay for. Playtime works when it wants to. Went on a long trip and the videos we downloaded had issues playing most of the time. My son is almost 2. He gets bored of it quickly. The pros are the price and it is well protected externally.,False
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,lmiddleton,B010CEHQTG,2018-02-02T00:00:00.000Z,5,The Echo Show is an excellent addition to our home,We really enjoy the Echo Show! I have the Echo in the living room & the Echo Show in the bedroom. It’s great to have the visual of all the requests for Alexa,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Betty,53-004648,2017-07-28T00:00:00.000Z,5,Easier to read,"I've had the first kindle fire, I love the tablet.Why because it's bigger",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Mommyof4,53-004683,2017-01-31T00:00:00.000Z,4,Perfect for Little Techies!,"My 2 1/2 year old loves this. He can't break it with the thick rubber case, and we can control the games he plays, and how long he plays. Great mix of educational and fun items. The only problem is the charging cord is a bit too easy to break. If they pull it off the charger, it makes the port loose and you have to get the right angle for it to charge.",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Fretzilla,B01J24C0TI,2018-02-03T00:00:00.000Z,5,A fantastic personal assistent,"The Echo show is addictive. Pairs easy, fantastic sound and video and once you download the Alexa app and learn a few things it becomes indispensable. Video calls work well. Great for the office or Kitchen.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,LDPM,B06XB29FPF,2017-12-01T00:00:00.000Z,4,Nice sound,"Alexa works pretty good, music sounds good. Just exploring all her skills",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Hed85,B06XB29FPF,2018-02-10T00:00:00.000Z,4,Mixed feelings about this product,It works pretty well. I wish there's was an instruction book with it instead of having to go online. Plus I didn't know you had to pay for music and it doesn't listen very well like it said it would.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Lexiplexxxxxi,53-004484,2017-02-13T00:00:00.000Z,5,Great,Great device very functional love it will recommend,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,swiff11,B010CEHQTG,2017-12-01T00:00:00.000Z,5,Great companion,Echo Show is everything I thought it would be and more. The alarm and music actions are the greatest.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Seamus90,B06XB29FPF,2017-12-20T00:00:00.000Z,5,Fun,"This was a present for my mother, very fun! She loves looking things up and it's easier to talk it out.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Brian,53-004496,2016-11-05T00:00:00.000Z,5,Great Buy!,Love every aspect of the Echo. We even went and bought a Tap!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,mavial,53-004755,2016-12-10T00:00:00.000Z,4,Beautiful design,Great for kids. My grandson (5 years) is very happy with it,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Dave3635,53-004496,2017-01-23T00:00:00.000Z,4,Great Gift,"Was super easy to connect via Bluetooth - great sound, fun to use.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,smvere,53-004496,2017-07-01T00:00:00.000Z,5,Excellent,"The echo is great for music, weather, and anything else you have integrated in the house.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Eaglenut1,53-004496,2016-11-04T00:00:00.000Z,5,Worth every penny!,Got this on sale for 100! Replaces my 500 cds! Must buy as long as you have Prime!,True
